2014-01-05 02:00:01,      0
2014-01-05 02:00:03,      0
2014-01-05 02:00:05,      0
2014-01-05 02:00:07,      0
2014-01-05 02:00:09,      0
2014-01-05 02:00:11,      0
2014-01-05 02:00:13,      0
2014-01-05 02:00:15,      0
2014-01-05 02:00:17,      0
2014-01-05 02:00:19,      0
2014-01-05 02:00:21,      0
2014-01-05 02:00:23,      0
2014-01-05 02:00:25,      0
2014-01-05 02:00:27,      0
2014-01-05 02:00:29,      0
2014-01-05 02:00:31,     -1
2014-01-05 02:00:33,     -1
2014-01-05 02:00:35,     -1
2014-01-05 02:00:37,     -1
2014-01-05 02:00:39,     -1
2014-01-05 02:00:41,     -1
2014-01-05 02:00:43,     -1
2014-01-05 02:00:45,     -1
2014-01-05 02:00:47,     -1
2014-01-05 02:00:49,     -1
2014-01-05 02:00:51,     -1
2014-01-05 02:00:53,     -1
2014-01-05 02:00:55,     -1
2014-01-05 02:00:57,     -1
2014-01-05 02:00:59,     -1
2014-01-05 02:01:01,     -1
2014-01-05 02:01:03,     -1
2014-01-05 02:01:05,     -1
2014-01-05 02:01:07,     -1
2014-01-05 02:01:09,     -1
2014-01-05 02:01:11,     -1
2014-01-05 02:01:13,     -1
2014-01-05 02:01:15,     -1
2014-01-05 02:01:17,     -1
2014-01-05 02:01:19,     -1
2014-01-05 02:01:21,     -1
2014-01-05 02:01:23,     -1
2014-01-05 02:01:25,     -1
2014-01-05 02:01:27,     -1
2014-01-05 02:01:29,     -1
2014-01-05 02:01:31,     -1
2014-01-05 02:01:33,     -1
2014-01-05 02:01:35,     -1
2014-01-05 02:01:37,     -1
2014-01-05 02:01:39,     -1
2014-01-05 02:01:41,     -1
2014-01-05 02:01:43,     -1
2014-01-05 02:01:45,     -1
2014-01-05 02:01:47,      0
2014-01-05 02:01:49,      0
2014-01-05 02:01:51,      0
2014-01-05 02:01:53,      0
2014-01-05 02:01:55,      0
2014-01-05 02:01:57,      0
2014-01-05 02:01:59,      0
2014-01-05 02:02:01,      0
2014-01-05 02:02:03,      0
2014-01-05 02:02:05,      0
2014-01-05 02:02:07,      0
2014-01-05 02:02:09,      0
2014-01-05 02:02:11,      0
2014-01-05 02:02:13,      0
2014-01-05 02:02:15,      0
2014-01-05 02:02:17,      0
2014-01-05 02:02:19,      0
2014-01-05 02:02:21,      0
2014-01-05 02:02:23,      0
2014-01-05 02:02:25,      0
2014-01-05 02:02:27,      0
2014-01-05 02:02:29,      0
